Video Path,chunk,label
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581071/2100581071.avi,2100581071.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581072/2100581072.avi,2100581072.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581073/2100581073.avi,2100581073.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581074/2100581074.avi,2100581074.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581075/2100581075.avi,2100581075.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581076/2100581076.avi,2100581076.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100581077/2100581077.avi,2100581077.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582001/2100582001.avi,2100582001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582002/2100582002.avi,2100582002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582003/2100582003.avi,2100582003.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582004/2100582004.avi,2100582004.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582005/2100582005.avi,2100582005.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582006/2100582006.avi,2100582006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582008/2100582008.avi,2100582008.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582009/2100582009.avi,2100582009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582012/2100582012.avi,2100582012.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582013/2100582013.avi,2100582013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582015/2100582015.avi,2100582015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582017/2100582017.avi,2100582017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582019/2100582019.avi,2100582019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582020/2100582020.avi,2100582020.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582021/2100582021.avi,2100582021.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582023/2100582023.avi,2100582023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582024/2100582024.avi,2100582024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582025/2100582025.avi,2100582025.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582026/2100582026.avi,2100582026.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582027/2100582027.avi,2100582027.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582028/2100582028.avi,2100582028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582038/2100582038.avi,2100582038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582043/2100582043.avi,2100582043.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582044/2100582044.avi,2100582044.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582045/2100582045.avi,2100582045.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582046/2100582046.avi,2100582046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582048/2100582048.avi,2100582048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582050/2100582050.avi,2100582050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582051/2100582051.avi,2100582051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582052/2100582052.avi,2100582052.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582053/2100582053.avi,2100582053.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582054/2100582054.avi,2100582054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582055/2100582055.avi,2100582055.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582056/2100582056.avi,2100582056.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582057/2100582057.avi,2100582057.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582058/2100582058.avi,2100582058.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582060/2100582060.avi,2100582060.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582061/2100582061.avi,2100582061.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582062/2100582062.avi,2100582062.avi,0
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582064/2100582064.avi,2100582064.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582067/2100582067.avi,2100582067.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210058/2100582069/2100582069.avi,2100582069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591002/2100591002.avi,2100591002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591003/2100591003.avi,2100591003.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591004/2100591004.avi,2100591004.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591005/2100591005.avi,2100591005.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591006/2100591006.avi,2100591006.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591007/2100591007.avi,2100591007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591008/2100591008.avi,2100591008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591010/2100591010.avi,2100591010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591013/2100591013.avi,2100591013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591015/2100591015.avi,2100591015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591016/2100591016.avi,2100591016.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591017/2100591017.avi,2100591017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591019/2100591019.avi,2100591019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591020/2100591020.avi,2100591020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591021/2100591021.avi,2100591021.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591022/2100591022.avi,2100591022.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591023/2100591023.avi,2100591023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591025/2100591025.avi,2100591025.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591026/2100591026.avi,2100591026.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591027/2100591027.avi,2100591027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591028/2100591028.avi,2100591028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591030/2100591030.avi,2100591030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591034/2100591034.avi,2100591034.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591035/2100591035.avi,2100591035.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591036/2100591036.avi,2100591036.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591037/2100591037.avi,2100591037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591038/2100591038.avi,2100591038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591039/2100591039.avi,2100591039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591040/2100591040.avi,2100591040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591041/2100591041.avi,2100591041.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591042/2100591042.avi,2100591042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591043/2100591043.avi,2100591043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591044/2100591044.avi,2100591044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591045/2100591045.avi,2100591045.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591046/2100591046.avi,2100591046.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591047/2100591047.avi,2100591047.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591048/2100591048.avi,2100591048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591049/2100591049.avi,2100591049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591050/2100591050.avi,2100591050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591053/2100591053.avi,2100591053.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591054/2100591054.avi,2100591054.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591055/2100591055.avi,2100591055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591056/2100591056.avi,2100591056.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591057/2100591057.avi,2100591057.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591059/2100591059.avi,2100591059.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591060/2100591060.avi,2100591060.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591061/2100591061.avi,2100591061.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591062/2100591062.avi,2100591062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591064/2100591064.avi,2100591064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591065/2100591065.avi,2100591065.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591066/2100591066.avi,2100591066.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591067/2100591067.avi,2100591067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591068/2100591068.avi,2100591068.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591069/2100591069.avi,2100591069.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591070/2100591070.avi,2100591070.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591072/2100591072.avi,2100591072.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591073/2100591073.avi,2100591073.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591074/2100591074.avi,2100591074.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591075/2100591075.avi,2100591075.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591076/2100591076.avi,2100591076.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591077/2100591077.avi,2100591077.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591078/2100591078.avi,2100591078.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591080/2100591080.avi,2100591080.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591081/2100591081.avi,2100591081.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100591082/2100591082.avi,2100591082.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592002/2100592002.avi,2100592002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592003/2100592003.avi,2100592003.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592004/2100592004.avi,2100592004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592005/2100592005.avi,2100592005.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592007/2100592007.avi,2100592007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592009/2100592009.avi,2100592009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592010/2100592010.avi,2100592010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592011/2100592011.avi,2100592011.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592012/2100592012.avi,2100592012.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592013/2100592013.avi,2100592013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592014/2100592014.avi,2100592014.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592015/2100592015.avi,2100592015.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592016/2100592016.avi,2100592016.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592017/2100592017.avi,2100592017.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592018/2100592018.avi,2100592018.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592019/2100592019.avi,2100592019.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592020/2100592020.avi,2100592020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592021/2100592021.avi,2100592021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592022/2100592022.avi,2100592022.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592023/2100592023.avi,2100592023.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592024/2100592024.avi,2100592024.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592025/2100592025.avi,2100592025.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592026/2100592026.avi,2100592026.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592027/2100592027.avi,2100592027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592028/2100592028.avi,2100592028.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592029/2100592029.avi,2100592029.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592030/2100592030.avi,2100592030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592032/2100592032.avi,2100592032.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592033/2100592033.avi,2100592033.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592034/2100592034.avi,2100592034.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592035/2100592035.avi,2100592035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592036/2100592036.avi,2100592036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592038/2100592038.avi,2100592038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592040/2100592040.avi,2100592040.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592041/2100592041.avi,2100592041.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592042/2100592042.avi,2100592042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592043/2100592043.avi,2100592043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592044/2100592044.avi,2100592044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592046/2100592046.avi,2100592046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592047/2100592047.avi,2100592047.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592048/2100592048.avi,2100592048.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592049/2100592049.avi,2100592049.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592052/2100592052.avi,2100592052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592053/2100592053.avi,2100592053.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592054/2100592054.avi,2100592054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592056/2100592056.avi,2100592056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592057/2100592057.avi,2100592057.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592058/2100592058.avi,2100592058.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592059/2100592059.avi,2100592059.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592060/2100592060.avi,2100592060.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592064/2100592064.avi,2100592064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592065/2100592065.avi,2100592065.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592066/2100592066.avi,2100592066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592067/2100592067.avi,2100592067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592068/2100592068.avi,2100592068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592069/2100592069.avi,2100592069.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592070/2100592070.avi,2100592070.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592071/2100592071.avi,2100592071.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210059/2100592072/2100592072.avi,2100592072.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601001/2100601001.avi,2100601001.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601002/2100601002.avi,2100601002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601004/2100601004.avi,2100601004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601005/2100601005.avi,2100601005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601006/2100601006.avi,2100601006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601007/2100601007.avi,2100601007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601008/2100601008.avi,2100601008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601009/2100601009.avi,2100601009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601010/2100601010.avi,2100601010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601011/2100601011.avi,2100601011.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601012/2100601012.avi,2100601012.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601013/2100601013.avi,2100601013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601014/2100601014.avi,2100601014.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601015/2100601015.avi,2100601015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601016/2100601016.avi,2100601016.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601017/2100601017.avi,2100601017.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601018/2100601018.avi,2100601018.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601020/2100601020.avi,2100601020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601021/2100601021.avi,2100601021.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601023/2100601023.avi,2100601023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601024/2100601024.avi,2100601024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601025/2100601025.avi,2100601025.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601027/2100601027.avi,2100601027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601028/2100601028.avi,2100601028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601029/2100601029.avi,2100601029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601030/2100601030.avi,2100601030.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601031/2100601031.avi,2100601031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601032/2100601032.avi,2100601032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601033/2100601033.avi,2100601033.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601035/2100601035.avi,2100601035.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601036/2100601036.avi,2100601036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601037/2100601037.avi,2100601037.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601038/2100601038.avi,2100601038.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601039/2100601039.avi,2100601039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601040/2100601040.avi,2100601040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601041/2100601041.avi,2100601041.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601042/2100601042.avi,2100601042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601043/2100601043.avi,2100601043.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601044/2100601044.avi,2100601044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601045/2100601045.avi,2100601045.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601046/2100601046.avi,2100601046.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601049/2100601049.avi,2100601049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601050/2100601050.avi,2100601050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601052/2100601052.avi,2100601052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601053/2100601053.avi,2100601053.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601054/2100601054.avi,2100601054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601055/2100601055.avi,2100601055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601056/2100601056.avi,2100601056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601057/2100601057.avi,2100601057.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601059/2100601059.avi,2100601059.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601062/2100601062.avi,2100601062.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601063/2100601063.avi,2100601063.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601064/2100601064.avi,2100601064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601065/2100601065.avi,2100601065.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601066/2100601066.avi,2100601066.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601067/2100601067.avi,2100601067.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601068/2100601068.avi,2100601068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601069/2100601069.avi,2100601069.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601071/2100601071.avi,2100601071.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601073/2100601073.avi,2100601073.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601074/2100601074.avi,2100601074.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601075/2100601075.avi,2100601075.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601077/2100601077.avi,2100601077.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100601078/2100601078.avi,2100601078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100602001/2100602001.avi,2100602001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100602002/2100602002.avi,2100602002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100602003/2100602003.avi,2100602003.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/210060/2100602004/2100602004.avi,2100602004.avi,2
